Time,Time(ms),North China.Guyuan/ Bus 4 J220/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Bus 5 J220/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 500kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 220kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 1 35kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 500kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 220kV Side/ Positive-Sequence Voltage Magnitude,North China.Guyuan/ Transformer 2 35kV Side/ Positive -Sequence Voltage Magnitude
2023/09/17_02:13:52.620,620,227.476,227.469,525.124,227.469,36.0053,524.666,227.362,35.986
2023/09/17_02:13:52.640,640,227.476,227.462,525.108,227.469,36.0042,524.651,227.355,35.985
2023/09/17_02:13:52.660,660,227.456,227.442,525.078,227.449,35.9999,524.605,227.335,35.9818
2023/09/17_02:13:52.680,680,227.449,227.435,525.063,227.435,35.9989,524.59,227.328,35.9796
2023/09/17_02:13:52.700,700,227.456,227.442,525.063,227.442,35.9999,524.59,227.335,35.9818
2023/09/17_02:13:52.720,720,227.482,227.469,525.093,227.469,36.0053,524.635,227.362,35.9871
2023/09/17_02:13:52.740,740,227.509,227.496,525.154,227.496,36.0106,524.681,227.388,35.9925
2023/09/17_02:13:52.760,760,227.509,227.496,525.154,227.496,36.0095,524.666,227.382,35.9914
2023/09/17_02:13:52.780,780,227.503,227.489,525.139,227.489,36.0085,524.666,227.375,35.9893
2023/09/17_02:13:52.800,800,227.503,227.489,525.154,227.496,36.0085,524.681,227.375,35.9903
2023/09/17_02:13:52.820,820,227.496,227.482,525.169,227.489,36.0085,524.696,227.368,35.9914
2023/09/17_02:13:52.840,840,227.395,227.382,525.093,227.388,35.9882,524.62,227.268,35.9668
2023/09/17_02:13:52.860,860,227.395,227.382,525.078,227.388,35.9882,524.59,227.268,35.9647
2023/09/17_02:13:52.880,880,227.482,227.476,525.108,227.469,36.0063,524.62,227.348,35.9871
2023/09/17_02:13:52.900,900,227.482,227.482,525.124,227.476,36.0063,524.635,227.355,35.9871
2023/09/17_02:13:52.920,920,227.489,227.489,525.154,227.482,36.0074,524.651,227.375,35.9882
2023/09/17_02:13:52.940,940,227.489,227.489,525.139,227.482,36.0053,524.635,227.375,35.986
2023/09/17_02:13:52.960,960,227.496,227.482,525.124,227.489,36.0074,524.651,227.382,35.9882
2023/09/17_02:13:52.980,980,227.509,227.496,525.154,227.503,36.0095,524.666,227.388,35.9903
2023/09/17_02:13:53.0,0,227.529,227.516,525.2,227.516,36.0128,524.712,227.402,35.9925
2023/09/17_02:13:53.20,20,227.55,227.536,525.261,227.536,36.0149,524.773,227.422,35.9946
2023/09/17_02:13:53.40,40,227.556,227.55,525.276,227.543,36.0149,524.788,227.429,35.9967
2023/09/17_02:13:53.60,60,227.55,227.536,525.231,227.529,36.0149,524.758,227.422,35.9957
2023/09/17_02:13:53.80,80,227.536,227.529,525.215,227.523,36.0138,524.742,227.415,35.9946
2023/09/17_02:13:53.100,100,227.55,227.536,525.261,227.529,36.0149,524.773,227.422,35.9946
2023/09/17_02:13:53.120,120,227.536,227.529,525.276,227.523,36.0128,524.773,227.415,35.9935
2023/09/17_02:13:53.140,140,227.516,227.496,525.261,227.503,36.0095,524.758,227.388,35.9903
2023/09/17_02:13:53.160,160,227.496,227.489,525.246,227.482,36.0074,524.742,227.375,35.9893
2023/09/17_02:13:53.180,180,227.496,227.489,525.215,227.482,36.0074,524.742,227.375,35.9893
2023/09/17_02:13:53.200,200,227.516,227.503,525.246,227.503,36.0106,524.758,227.388,35.9925
2023/09/17_02:13:53.220,220,227.516,227.509,525.246,227.509,36.0106,524.758,227.395,35.9925
2023/09/17_02:13:53.240,240,227.503,227.482,525.2,227.482,36.0074,524.712,227.375,35.9893
2023/09/17_02:13:53.260,260,227.462,227.456,525.139,227.456,36.0031,524.666,227.341,35.9839
2023/09/17_02:13:53.280,280,227.456,227.449,525.139,227.442,36.001,524.666,227.328,35.9818
2023/09/17_02:13:53.300,300,227.476,227.462,525.169,227.469,36.0042,524.696,227.348,35.985
2023/09/17_02:13:53.320,320,227.489,227.476,525.185,227.476,36.0063,524.712,227.362,35.9871
2023/09/17_02:13:53.340,340,227.482,227.476,525.169,227.469,36.0063,524.696,227.362,35.9871
2023/09/17_02:13:53.360,360,227.456,227.456,525.108,227.442,36.0021,524.651,227.335,35.9839
2023/09/17_02:13:53.380,380,227.429,227.429,525.078,227.422,35.9978,524.62,227.308,35.9796
2023/09/17_02:13:53.400,400,227.442,227.435,525.078,227.435,35.9999,524.635,227.328,35.9807
2023/09/17_02:13:53.420,420,227.469,227.456,525.108,227.462,36.0031,524.666,227.335,35.9839
2023/09/17_02:13:53.440,440,227.482,227.469,525.154,227.469,36.0053,524.681,227.355,35.986
2023/09/17_02:13:53.460,460,227.489,227.482,525.185,227.482,36.0074,524.712,227.368,35.9893
2023/09/17_02:13:53.480,480,227.489,227.482,525.185,227.482,36.0063,524.712,227.362,35.9882
2023/09/17_02:13:53.500,500,227.482,227.476,525.169,227.476,36.0053,524.712,227.362,35.9871
2023/09/17_02:13:53.520,520,227.489,227.482,525.185,227.482,36.0074,524.712,227.368,35.9882
2023/09/17_02:13:53.540,540,227.503,227.489,525.215,227.489,36.0085,524.758,227.375,35.9893
2023/09/17_02:13:53.560,560,227.509,227.496,525.215,227.496,36.0085,524.758,227.382,35.9903
2023/09/17_02:13:53.580,580,227.503,227.496,525.2,227.489,36.0085,524.727,227.382,35.9893
2023/09/17_02:13:53.600,600,227.496,227.482,525.169,227.482,36.0074,524.696,227.368,35.9893
2023/09/17_02:13:53.620,620,227.476,227.462,525.124,227.462,36.0053,524.651,227.348,35.9871
2023/09/17_02:13:53.640,640,227.456,227.442,525.108,227.442,36.001,524.635,227.328,35.9839
2023/09/17_02:13:53.660,660,227.476,227.456,525.154,227.456,36.0021,524.681,227.341,35.985
2023/09/17_02:13:53.680,680,227.489,227.476,525.169,227.476,36.0053,524.696,227.368,35.9871
2023/09/17_02:13:53.700,700,227.388,227.382,525.078,227.382,35.9903,524.605,227.268,35.9711
2023/09/17_02:13:53.720,720,227.315,227.301,525.002,227.301,35.9786,524.513,227.194,35.9583
2023/09/17_02:13:53.740,740,227.415,227.402,525.108,227.402,35.9935,524.62,227.295,35.9743
2023/09/17_02:13:53.760,760,227.489,227.482,525.185,227.476,36.0042,524.696,227.368,35.9871
2023/09/17_02:13:53.780,780,227.476,227.469,525.154,227.469,36.0031,524.666,227.348,35.986
2023/09/17_02:13:53.800,800,227.456,227.449,525.124,227.449,36.0021,524.635,227.335,35.9839
2023/09/17_02:13:53.820,820,227.462,227.449,525.124,227.449,36.0021,524.635,227.335,35.9828
2023/09/17_02:13:53.840,840,227.469,227.462,525.139,227.462,36.001,524.651,227.348,35.9828
2023/09/17_02:13:53.860,860,227.469,227.456,525.139,227.462,36.001,524.651,227.348,35.9818
2023/09/17_02:13:53.880,880,227.462,227.449,525.124,227.456,36.001,524.635,227.341,35.9818
2023/09/17_02:13:53.900,900,227.476,227.456,525.139,227.462,36.0031,524.635,227.348,35.985
2023/09/17_02:13:53.920,920,227.462,227.442,525.139,227.449,35.9999,524.635,227.335,35.9828
2023/09/17_02:13:53.940,940,227.435,227.429,525.124,227.429,35.9957,524.62,227.315,35.9775
2023/09/17_02:13:53.960,960,227.422,227.409,525.093,227.409,35.9935,524.59,227.295,35.9754
2023/09/17_02:13:53.980,980,227.409,227.395,525.047,227.388,35.9935,524.559,227.281,35.9754
2023/09/17_02:13:54.0,0,227.402,227.388,525.047,227.388,35.9914,524.544,227.274,35.9732
2023/09/17_02:13:54.20,20,227.402,227.388,525.063,227.395,35.9903,524.574,227.274,35.9711
2023/09/17_02:13:54.40,40,227.422,227.409,525.108,227.409,35.9935,524.62,227.295,35.9732
2023/09/17_02:13:54.60,60,227.429,227.415,525.108,227.415,35.9946,524.635,227.301,35.9743
2023/09/17_02:13:54.80,80,227.429,227.415,525.093,227.422,35.9957,524.635,227.301,35.9754
2023/09/17_02:13:54.100,100,227.442,227.429,525.124,227.429,35.9967,524.651,227.308,35.9775
2023/09/17_02:13:54.120,120,227.435,227.415,525.108,227.415,35.9946,524.635,227.301,35.9754
2023/09/17_02:13:54.140,140,227.402,227.382,525.032,227.388,35.9903,524.574,227.274,35.97
2023/09/17_02:13:54.160,160,227.382,227.368,525.017,227.368,35.9882,524.544,227.261,35.9679
2023/09/17_02:13:54.180,180,227.388,227.382,525.017,227.382,35.9893,524.559,227.268,35.97
2023/09/17_02:13:54.200,200,227.395,227.388,525.017,227.388,35.9914,524.544,227.274,35.9711
2023/09/17_02:13:54.220,220,227.382,227.375,524.986,227.375,35.9882,524.529,227.261,35.969
2023/09/17_02:13:54.240,240,227.355,227.341,524.925,227.341,35.9839,524.483,227.234,35.9647
2023/09/17_02:13:54.260,260,227.341,227.335,524.925,227.335,35.9828,524.468,227.227,35.9636
2023/09/17_02:13:54.280,280,227.368,227.355,524.971,227.355,35.986,524.513,227.247,35.9658
2023/09/17_02:13:54.300,300,227.382,227.375,524.986,227.375,35.9893,524.513,227.261,35.969
2023/09/17_02:13:54.320,320,227.382,227.368,524.986,227.375,35.9893,524.498,227.261,35.97
2023/09/17_02:13:54.340,340,227.375,227.362,524.971,227.368,35.9882,524.513,227.254,35.969
2023/09/17_02:13:54.360,360,227.368,227.355,524.986,227.362,35.9871,524.513,227.241,35.9679
2023/09/17_02:13:54.380,380,227.368,227.362,524.986,227.362,35.9871,524.529,227.247,35.9679
2023/09/17_02:13:54.400,400,227.382,227.368,525.002,227.368,35.9882,524.529,227.254,35.97
2023/09/17_02:13:54.420,420,227.388,227.375,525.017,227.375,35.9893,524.544,227.261,35.9711
2023/09/17_02:13:54.440,440,227.388,227.375,525.017,227.382,35.9903,524.544,227.261,35.9722
2023/09/17_02:13:54.460,460,227.382,227.382,525.032,227.382,35.9903,524.544,227.268,35.9722
2023/09/17_02:13:54.480,480,227.388,227.375,525.032,227.382,35.9914,524.544,227.268,35.9722
2023/09/17_02:13:54.500,500,227.382,227.368,524.971,227.368,35.9893,524.483,227.261,35.97
2023/09/17_02:13:54.520,520,227.362,227.348,524.941,227.348,35.986,524.437,227.234,35.9668
2023/09/17_02:13:54.540,540,227.355,227.341,524.941,227.341,35.986,524.452,227.234,35.9668
2023/09/17_02:13:54.560,560,227.335,227.321,524.925,227.328,35.9839,524.437,227.214,35.9658
2023/09/17_02:13:54.580,580,227.241,227.234,524.864,227.234,35.9658,524.361,227.12,35.9444
2023/09/17_02:13:54.600,600,227.254,227.241,524.864,227.241,35.9679,524.361,227.133,35.9455
2023/09/17_02:13:54.620,620,227.328,227.321,524.91,227.321,35.9828,524.407,227.214,35.9647
2023/09/17_02:13:54.640,640,227.321,227.321,524.895,227.315,35.9818,524.407,227.2,35.9636
2023/09/17_02:13:54.660,660,227.328,227.315,524.91,227.315,35.9807,524.391,227.2,35.9626
2023/09/17_02:13:54.680,680,227.321,227.315,524.88,227.315,35.9786,524.391,227.194,35.9604
2023/09/17_02:13:54.700,700,227.315,227.308,524.849,227.308,35.9786,524.376,227.194,35.9594
2023/09/17_02:13:54.720,720,227.328,227.321,524.88,227.321,35.9807,524.407,227.207,35.9626
2023/09/17_02:13:54.740,740,227.341,227.328,524.925,227.328,35.9818,524.452,227.214,35.9636
2023/09/17_02:13:54.760,760,227.348,227.335,524.941,227.335,35.9818,524.437,227.221,35.9636
2023/09/17_02:13:54.780,780,227.348,227.335,524.925,227.341,35.9839,524.437,227.227,35.9647
2023/09/17_02:13:54.800,800,227.348,227.335,524.91,227.341,35.985,524.422,227.227,35.9668
2023/09/17_02:13:54.820,820,227.341,227.328,524.91,227.335,35.9828,524.422,227.214,35.9647
2023/09/17_02:13:54.840,840,227.341,227.335,524.956,227.341,35.9839,524.468,227.221,35.9658
2023/09/17_02:13:54.860,860,227.355,227.355,524.971,227.348,35.985,524.498,227.234,35.9679
2023/09/17_02:13:54.880,880,227.341,227.335,524.925,227.335,35.9818,524.452,227.221,35.9658
2023/09/17_02:13:54.900,900,227.335,227.321,524.895,227.321,35.9818,524.422,227.207,35.9636
2023/09/17_02:13:54.920,920,227.335,227.321,524.88,227.321,35.9828,524.422,227.207,35.9636
2023/09/17_02:13:54.940,940,227.321,227.308,524.864,227.315,35.9796,524.407,227.194,35.9615
2023/09/17_02:13:54.960,960,227.308,227.301,524.849,227.295,35.9775,524.391,227.187,35.9594
2023/09/17_02:13:54.980,980,227.301,227.295,524.849,227.295,35.9775,524.376,227.18,35.9583
2023/09/17_02:13:55.0,0,227.301,227.295,524.834,227.288,35.9764,524.376,227.18,35.9572
2023/09/17_02:13:55.20,20,227.301,227.288,524.834,227.288,35.9754,524.376,227.18,35.9572
2023/09/17_02:13:55.40,40,227.315,227.301,524.864,227.301,35.9775,524.407,227.187,35.9583
2023/09/17_02:13:55.60,60,227.335,227.321,524.895,227.321,35.9807,524.437,227.2,35.9615
2023/09/17_02:13:55.80,80,227.341,227.335,524.895,227.328,35.9818,524.437,227.214,35.9615
2023/09/17_02:13:55.100,100,227.341,227.335,524.895,227.335,35.9807,524.422,227.214,35.9615
2023/09/17_02:13:55.120,120,227.328,227.328,524.88,227.321,35.9796,524.407,227.207,35.9604
2023/09/17_02:13:55.140,140,227.335,227.328,524.925,227.328,35.9807,524.452,227.214,35.9626
2023/09/17_02:13:55.160,160,227.368,227.362,524.986,227.362,35.9871,524.498,227.241,35.9679
2023/09/17_02:13:55.180,180,227.388,227.382,525.032,227.375,35.9914,524.529,227.268,35.9711
2023/09/17_02:13:55.200,200,227.388,227.375,525.017,227.375,35.9903,524.529,227.268,35.97
2023/09/17_02:13:55.220,220,227.368,227.355,524.971,227.355,35.986,524.498,227.247,35.9658
2023/09/17_02:13:55.240,240,227.368,227.355,524.971,227.355,35.985,524.498,227.241,35.9647
2023/09/17_02:13:55.260,260,227.368,227.362,524.971,227.355,35.986,524.498,227.241,35.9658
2023/09/17_02:13:55.280,280,227.355,227.348,524.956,227.348,35.985,524.483,227.234,35.9647
2023/09/17_02:13:55.300,300,227.348,227.341,524.941,227.341,35.9839,524.452,227.227,35.9636
2023/09/17_02:13:55.320,320,227.348,227.341,524.925,227.335,35.9828,524.437,227.227,35.9636
2023/09/17_02:13:55.340,340,227.355,227.348,524.956,227.341,35.9839,524.468,227.234,35.9647
2023/09/17_02:13:55.360,360,227.362,227.355,524.956,227.355,35.986,524.468,227.241,35.9658
2023/09/17_02:13:55.380,380,227.355,227.348,524.956,227.348,35.9839,524.452,227.234,35.9647
2023/09/17_02:13:55.400,400,227.368,227.355,524.986,227.362,35.986,524.483,227.241,35.9668
2023/09/17_02:13:55.420,420,227.382,227.375,525.002,227.375,35.9893,524.513,227.254,35.97
2023/09/17_02:13:55.440,440,227.348,227.341,524.956,227.335,35.9828,524.468,227.221,35.9636
2023/09/17_02:13:55.460,460,227.321,227.315,524.941,227.315,35.9786,524.452,227.194,35.9583
2023/09/17_02:13:55.480,480,227.341,227.335,524.986,227.335,35.9828,524.483,227.227,35.9626
2023/09/17_02:13:55.500,500,227.355,227.341,524.986,227.348,35.985,524.513,227.241,35.9658
2023/09/17_02:13:55.520,520,227.355,227.341,524.956,227.348,35.985,524.483,227.227,35.9658
2023/09/17_02:13:55.540,540,227.348,227.341,524.925,227.341,35.985,524.468,227.221,35.9668
2023/09/17_02:13:55.560,560,227.348,227.335,524.941,227.335,35.9839,524.468,227.214,35.9658
2023/09/17_02:13:55.580,580,227.341,227.341,524.956,227.335,35.9839,524.468,227.221,35.9647
2023/09/17_02:13:55.600,600,227.341,227.335,524.941,227.335,35.9839,524.452,227.221,35.9658
2023/09/17_02:13:55.620,620,227.335,227.328,524.91,227.321,35.9828,524.437,227.207,35.9647
2023/09/17_02:13:55.640,640,227.348,227.335,524.925,227.335,35.9839,524.468,227.214,35.9658
2023/09/17_02:13:55.660,660,227.368,227.355,524.986,227.355,35.9871,524.513,227.241,35.969
2023/09/17_02:13:55.680,680,227.368,227.362,524.986,227.362,35.9871,524.513,227.247,35.9679
2023/09/17_02:13:55.700,700,227.362,227.362,524.971,227.355,35.9871,524.513,227.247,35.9679
2023/09/17_02:13:55.720,720,227.355,227.348,524.956,227.348,35.985,524.483,227.234,35.9668
2023/09/17_02:13:55.740,740,227.348,227.341,524.941,227.341,35.985,524.483,227.227,35.9668
2023/09/17_02:13:55.760,760,227.355,227.348,524.956,227.348,35.985,524.483,227.234,35.9668
2023/09/17_02:13:55.780,780,227.355,227.348,524.941,227.341,35.9839,524.468,227.227,35.9668
2023/09/17_02:13:55.800,800,227.355,227.348,524.956,227.341,35.985,524.468,227.227,35.9679
2023/09/17_02:13:55.820,820,227.355,227.348,524.956,227.348,35.986,524.483,227.234,35.969
2023/09/17_02:13:55.840,840,227.362,227.348,524.956,227.348,35.986,524.498,227.234,35.9679
2023/09/17_02:13:55.860,860,227.368,227.355,524.986,227.355,35.9871,524.513,227.241,35.969
2023/09/17_02:13:55.880,880,227.295,227.281,524.941,227.281,35.9754,524.452,227.167,35.9561
2023/09/17_02:13:55.900,900,227.241,227.234,524.895,227.234,35.9679,524.407,227.113,35.9476
2023/09/17_02:13:55.920,920,227.321,227.315,524.971,227.315,35.9807,524.483,227.187,35.9604
2023/09/17_02:13:55.940,940,227.375,227.362,525.017,227.368,35.9882,524.513,227.247,35.969
2023/09/17_02:13:55.960,960,227.375,227.368,525.017,227.368,35.9882,524.513,227.254,35.97
2023/09/17_02:13:55.980,980,227.375,227.368,525.002,227.368,35.9893,524.529,227.254,35.9711
2023/09/17_02:13:56.0,0,227.375,227.368,525.017,227.368,35.9893,524.529,227.254,35.9711
2023/09/17_02:13:56.20,20,227.382,227.375,525.032,227.368,35.9893,524.529,227.254,35.9711
2023/09/17_02:13:56.40,40,227.375,227.368,525.002,227.368,35.9882,524.513,227.247,35.97
2023/09/17_02:13:56.60,60,227.362,227.355,524.956,227.348,35.986,524.468,227.234,35.969
2023/09/17_02:13:56.80,80,227.355,227.348,524.956,227.348,35.986,524.452,227.234,35.969
2023/09/17_02:13:56.100,100,227.355,227.341,524.956,227.341,35.985,524.468,227.227,35.9668
2023/09/17_02:13:56.120,120,227.341,227.328,524.925,227.328,35.9828,524.452,227.214,35.9636
2023/09/17_02:13:56.140,140,227.335,227.328,524.925,227.321,35.9828,524.437,227.207,35.9636
2023/09/17_02:13:56.160,160,227.335,227.328,524.91,227.328,35.9839,524.437,227.214,35.9647
2023/09/17_02:13:56.180,180,227.348,227.341,524.941,227.341,35.985,524.468,227.234,35.9668
2023/09/17_02:13:56.200,200,227.368,227.362,524.986,227.362,35.9882,524.498,227.247,35.969
2023/09/17_02:13:56.220,220,227.375,227.368,525.002,227.368,35.9903,524.529,227.254,35.97
2023/09/17_02:13:56.240,240,227.375,227.368,525.002,227.368,35.9903,524.529,227.254,35.9711
2023/09/17_02:13:56.260,260,227.382,227.368,525.002,227.368,35.9903,524.529,227.261,35.97
2023/09/17_02:13:56.280,280,227.388,227.375,525.017,227.375,35.9903,524.544,227.268,35.97
2023/09/17_02:13:56.300,300,227.388,227.382,525.017,227.375,35.9903,524.544,227.261,35.9711
2023/09/17_02:13:56.320,320,227.382,227.368,525.002,227.368,35.9882,524.529,227.247,35.969
2023/09/17_02:13:56.340,340,227.375,227.368,525.002,227.362,35.9882,524.529,227.247,35.969
2023/09/17_02:13:56.360,360,227.375,227.362,524.986,227.362,35.9882,524.513,227.247,35.969
2023/09/17_02:13:56.380,380,227.355,227.335,524.941,227.341,35.985,524.483,227.227,35.9658
2023/09/17_02:13:56.400,400,227.335,227.321,524.91,227.321,35.9818,524.452,227.207,35.9636
2023/09/17_02:13:56.420,420,227.328,227.315,524.895,227.321,35.9807,524.437,227.194,35.9626
2023/09/17_02:13:56.440,440,227.335,227.328,524.91,227.328,35.9828,524.452,227.207,35.9626
2023/09/17_02:13:56.460,460,227.348,227.341,524.956,227.341,35.985,524.483,227.227,35.9647
2023/09/17_02:13:56.480,480,227.355,227.348,524.971,227.348,35.985,524.483,227.234,35.9658
2023/09/17_02:13:56.500,500,227.362,227.355,524.971,227.355,35.986,524.483,227.241,35.9668
2023/09/17_02:13:56.520,520,227.382,227.375,525.002,227.368,35.9903,524.529,227.254,35.97
2023/09/17_02:13:56.540,540,227.395,227.388,525.047,227.388,35.9925,524.574,227.274,35.9722
2023/09/17_02:13:56.560,560,227.402,227.382,525.047,227.388,35.9914,524.574,227.268,35.9711
2023/09/17_02:13:56.580,580,227.395,227.375,525.047,227.382,35.9903,524.559,227.268,35.9711
2023/09/17_02:13:56.600,600,227.402,227.388,525.078,227.395,35.9914,524.59,227.281,35.9722
2023/09/17_02:13:56.620,620,227.422,227.409,525.093,227.415,35.9946,524.62,227.295,35.9754
2023/09/17_02:13:56.640,640,227.422,227.415,525.108,227.415,35.9957,524.605,227.301,35.9764
2023/09/17_02:13:56.660,660,227.415,227.402,525.093,227.402,35.9946,524.59,227.295,35.9754
2023/09/17_02:13:56.680,680,227.409,227.395,525.078,227.402,35.9935,524.574,227.288,35.9743
2023/09/17_02:13:56.700,700,227.402,227.388,525.063,227.395,35.9925,524.574,227.274,35.9732
2023/09/17_02:13:56.720,720,227.395,227.382,525.047,227.388,35.9914,524.559,227.274,35.9722
2023/09/17_02:13:56.740,740,227.375,227.362,525.032,227.362,35.9893,524.544,227.247,35.9711
2023/09/17_02:13:56.760,760,227.254,227.234,524.941,227.241,35.9658,524.437,227.127,35.9455
2023/09/17_02:13:56.780,780,227.261,227.241,524.941,227.247,35.9679,524.437,227.133,35.9465
2023/09/17_02:13:56.800,800,227.382,227.368,525.047,227.368,35.9925,524.544,227.254,35.9743
2023/09/17_02:13:56.820,820,227.409,227.402,525.093,227.402,35.9946,524.62,227.288,35.9764
2023/09/17_02:13:56.840,840,227.422,227.415,525.139,227.415,35.9957,524.651,227.301,35.9775
2023/09/17_02:13:56.860,860,227.422,227.422,525.124,227.415,35.9957,524.635,227.301,35.9775
2023/09/17_02:13:56.880,880,227.422,227.422,525.108,227.422,35.9978,524.651,227.301,35.9796
2023/09/17_02:13:56.900,900,227.429,227.429,525.124,227.429,35.9989,524.666,227.308,35.9807
2023/09/17_02:13:56.920,920,227.435,227.422,525.124,227.429,35.9989,524.681,227.315,35.9807
2023/09/17_02:13:56.940,940,227.429,227.422,525.139,227.422,35.9978,524.666,227.315,35.9796
2023/09/17_02:13:56.960,960,227.429,227.422,525.139,227.422,35.9978,524.666,227.308,35.9796
2023/09/17_02:13:56.980,980,227.435,227.429,525.124,227.422,35.9978,524.681,227.301,35.9807
2023/09/17_02:13:57.0,0,227.429,227.415,525.139,227.409,35.9967,524.681,227.301,35.9786
2023/09/17_02:13:57.20,20,227.415,227.409,525.154,227.409,35.9946,524.681,227.295,35.9754
